17.69911504424779, 2.111524163568774
27.433628318584063, 2.089219330855019
31.85840707964601, 2.111524163568774
27.43362831858407, 2.6245353159851303
31.85840707964601, 2.6245353159851303
26.991150442477867, 3.115241635687732
30.53097345132742, 3.137546468401487
27.87610619469025, 3.5167286245353155
27.43362831858406, 3.6951672862453533
30.97345132743363, 3.6505576208178434
35.39823008849556, 3.605947955390335
26.991150442477867, 4.118959107806692
34.95575221238937, 4.118959107806692
35.398230088495566, 4.609665427509293
45.132743362831846, 4.654275092936803
56.637168141592916, 5.189591078066915
54.42477876106194, 4.609665427509293
52.65486725663716, 4.118959107806691
40.7079646017699, 3.137546468401487
53.09734513274336, 3.3828996282527877
51.32743362831859, 3.137546468401487
54.86725663716814, 3.115241635687732
59.73451327433627, 3.3828996282527886
59.29203539823009, 3.115241635687732
63.274336283185846, 3.115241635687732
59.73451327433628, 2.91449814126394
84.95575221238938, 8.133828996282528
84.95575221238938, 6.126394052044608
91.15044247787611, 5.167286245353159
106.19469026548674, 4.141263940520446
106.63716814159292, 3.62825278810409
106.19469026548674, 3.3605947955390327
113.71681415929203, 9.137546468401489
120.35398230088492, 7.107806691449814
122.12389380530973, 6.126394052044609
120.79646017699115, 4.654275092936802
121.68141592920352, 4.899628252788105
133.62831858407083, 5.412639405204461
152.21238938053096, 5.6356877323420065
151.76991150442478, 8.133828996282528
172.12389380530976, 9.695167286245354
171.68141592920358, 7.152416356877323
